n,rmse,mae,r2,medape,spearman,slice,level,coverage
395,129.9263435328353,87.80436338738666,-0.0325404457774261,0.5273748721489774,0.24878297555925308,age_d,nan,0.8
85,181.11067027288095,127.27230117217648,-0.10914360765705777,0.5382961479750836,0.538124198605512,comparability_group,penetration_resistance,0.6941176470588235
299,105.30354270756514,74.0041845429143,-0.1676896316458205,0.5158005684162781,0.14185971931162192,comparability_group,vicat,0.842809364548495
155,126.94870496147792,99.21379317341385,-0.07342199238916969,0.4961958350036892,0.315163303425296,binder_family,opc,0.7870967741935484
98,147.7715978598197,91.28129168535627,-0.1861196042858606,0.5365768765861646,-0.06777325999426496,binder_family,blended,0.8061224489795918
35,173.64805219878065,84.38887616699613,-0.07536469264671064,0.542630151995857,-0.041824611248073636,binder_family,aam,0.7714285714285715
68,108.61795309114761,81.49551783181573,-0.601875706317526,0.6469818326749358,0.1340155257706307,binder_family,other_binder,0.8088235294117647
152,115.89686920107656,71.804214337284,-0.029040264276054772,0.5152874633191962,0.422212206046633,system_type,paste,0.8947368421052632
243,137.97865898731578,97.81268707304757,-0.060797217688213445,0.5336885502620194,0.10309337556762603,system_type,mortar,0.7407407407407407
395,129.9263435328353,87.80436338738666,-0.0325404457774261,0.5273748721489774,0.24878297555925308,is_3dcp,1,0.8
57,103.98386464078392,84.4936850401569,-0.776831750662536,0.6114325590179402,-0.2667336758409569,curing_type,moist,0.8421052631578947
63,120.30470083413753,84.08316646663256,0.2505056868108697,0.4961958350036892,0.30982974981218186,curing_type,ambient,0.8412698412698413
261,136.4462220967472,88.32722859814008,-0.10412700121795293,0.5286212084915012,0.24290595090688488,curing_type,unknown,0.7931034482758621
