n,rmse,mae,r2,medape,spearman,slice,level,coverage
306,78.51343524319337,55.996605810232865,-0.3230270633528409,0.19146808177388674,-0.23718830712765795,age_d,nan,0.8006535947712419
78,60.144203231697716,44.19371235685178,-0.08390405405265633,0.16302866811260452,0.1378819926116445,comparability_group,flow_table,0.8333333333333334
189,64.99865848300468,49.16428328943513,-0.6020460018159635,0.19129485610293592,-0.3338114130662246,comparability_group,mini_slump,0.8571428571428571
37,147.56119355824327,118.77194859506255,-2.6098476743261476,0.3602693846122888,-0.5621144432070231,comparability_group,slump_cone,0.43243243243243246
111,98.35772548778783,71.30696364154673,-0.47743414320724686,0.20866475469404955,-0.5694860477915554,binder_family,opc,0.7657657657657657
164,59.323756527405514,43.17379761748769,-0.09917142555375946,0.16284877096240594,-0.06330258406603974,binder_family,blended,0.8170731707317073
59,136.66186800162689,113.27872163765309,-0.7013312451556266,0.5424424306120086,-0.6945197652321359,system_type,paste,0.5932203389830508
247,56.35279657506983,42.313833203683096,-0.1425921727297763,0.16803099397202065,-0.0995272866262386,system_type,mortar,0.8502024291497976
306,78.51343524319337,55.996605810232865,-0.3230270633528409,0.19146808177388674,-0.23718830712765795,is_3dcp,1,0.8006535947712419
34,67.94156908137089,57.98356570417628,0.2130421108033791,0.3422321227241207,0.5164177719982678,curing_type,water,0.7352941176470589
39,47.19944320358998,32.84737636410057,-0.304082249205776,0.11837411632929155,-0.11273659236286708,curing_type,moist,0.9487179487179487
22,68.95405289923181,52.896998320409345,-1.2581563351967349,0.26316924958070764,-0.7573142675067225,curing_type,ambient,0.8181818181818182
202,83.71794952023586,58.75948900877706,-0.4259336668769551,0.18328392388853165,-0.24342612932957006,curing_type,unknown,0.7920792079207921
