n,rmse,mae,r2,medape,spearman,slice,level,coverage
47,327.2641169375938,155.20124615337227,-0.2013888690112784,0.9946125743447949,-0.4827875935146354,age_d,0.042,0.8723404255319149
47,967.1643297157032,422.98858954533097,-0.18788781586000902,0.9865823330540995,-0.49876941092635085,age_d,0.125,0.851063829787234
47,1346.0599566539984,629.0956119402393,-0.2239221415211503,0.8263054832033372,-0.4981177980615413,age_d,0.25,0.851063829787234
47,1521.9727278126666,819.0851459350123,-0.3134543203018505,0.8360826460444913,-0.44933724607644965,age_d,0.5,0.851063829787234
62,1576.8210783973043,804.1916505947233,-0.28670206782086693,0.6399281029921184,-0.2845291392544641,age_d,1.0,0.7741935483870968
78,1436.2090613972425,741.5693201875848,-0.2933512463435961,0.5402028825286143,-0.4522171980649194,age_d,2.0,0.8205128205128205
78,1447.460287888301,774.3328990367831,-0.3213400369149826,0.5036586192814692,-0.5040084420959133,age_d,3.0,0.7948717948717948
78,1528.0031485058971,934.6467052534852,-0.4556410871825123,0.538415024802648,-0.5329884471981717,age_d,7.0,0.7948717948717948
72,1294.9103683623152,940.1264980728556,-0.7484382244947467,0.5784625427536165,-0.6966575021273612,age_d,14.0,0.7916666666666666
63,1914.0081103491707,1276.234755699382,-0.6077262639844492,0.5937464901157037,-0.6613873509178091,age_d,21.0,0.7619047619047619
68,2414.4823191036176,1500.077895913916,-0.4918202728058336,0.5322639941475569,-0.6873550307046916,age_d,28.0,0.7941176470588235
41,3844.136156840298,2587.9558255629495,-0.59641743739159,0.7183854762716415,-0.6601305157897754,age_d,56.0,0.6829268292682927
44,3885.288352287419,2440.7255159866586,-0.48725236407559747,0.7193216204473282,-0.6755196647518003,age_d,90.0,0.7272727272727273
54,653.0087467721895,471.02147728985005,-0.1195669287041976,0.3574306274526085,0.4038237399474781,comparability_group,drying_prism,0.9629629629629629
725,2005.7835716502989,1083.0299396162027,-0.18740284949506347,0.6915529166054087,0.3230474359590936,comparability_group,nan,0.7875862068965517
328,726.4510915572099,511.0659157885371,-0.7846503665345768,0.45180664260827796,0.3991141926136779,binder_family,opc,0.8689024390243902
378,2662.1293821153117,1525.358027697396,-0.2730153751767863,0.7740164036105818,0.3565393179843447,binder_family,blended,0.701058201058201
66,1150.0600073731275,980.9975372312036,-0.9299024669584408,0.7606086572840642,0.9475258701506858,binder_family,aam,1.0
48,3981.8483757446916,3568.864396788404,-3.598956400714159,0.9744804041244568,0.6897584243514703,system_type,paste,0.020833333333333332
731,1726.4252306417645,874.5914841991182,-0.08803322001052183,0.5975420461544017,0.45075176177703896,system_type,mortar,0.8508891928864569
779,1942.6380273655298,1040.6057329851076,-0.18653493380023556,0.6454573207857031,0.3261709233763694,is_3dcp,1,0.7997432605905006
235,2531.364297440875,1391.5598485805704,-0.21380205197630353,0.5948556620322266,0.4075099241649256,curing_type,moist,0.7574468085106383
80,3169.301200893648,2427.897712209696,-1.177031109817102,0.9666268385348724,-0.22928286147065038,curing_type,sealed,0.275
152,1831.3214007077308,1083.8153234015062,-0.22217115410202326,1.7285361037401974,0.26945140231050657,curing_type,ambient,0.7368421052631579
44,594.1410563090088,424.0408024718561,0.16111576930712135,0.5402028825286143,0.9469479479115513,curing_type,heat,1.0
268,626.3228829927717,395.46925424029246,0.17588239938024863,0.48581188735019765,0.7593297436804518,curing_type,unknown,0.996268656716418
