n,rmse,mae,r2,medape,spearman,slice,level,coverage
59,12.834778673205681,10.746412247589141,0.1854548516996457,0.37730030975818735,0.5455823669935845,age_d,1.0,0.6101694915254238
86,10.940758600876386,8.405005832546534,0.1910019072511686,0.2788769446645044,0.6667611100908136,age_d,3.0,0.7441860465116279
96,8.41465589009482,6.023870515756219,-0.16348504697197708,0.20429086297120833,0.04020331152120539,age_d,7.0,0.8229166666666666
28,13.960737337699031,10.134725807762786,0.08834203220673764,0.5358588600603571,0.12889086373659692,age_d,14.0,0.8214285714285714
811,10.758665747846086,7.991672495338498,0.1491036357760358,0.33360892382203816,0.3484820306679976,age_d,28.0,0.8224414303329223
55,5.455260140766703,3.4016286491218595,-0.258474717080023,0.11582450622899208,0.5221895979921687,age_d,56.0,0.9818181818181818
90,8.072815685267047,6.2308069246462825,0.4613915144017324,0.2632950938546199,0.7305767139204851,age_d,90.0,0.8444444444444444
329,14.760019981181356,11.580077133542229,0.0938874434827125,0.6309393019288928,0.2920132560496013,age_d,nan,0.7264437689969605
95,3.2779334139742535,2.2896823668524484,-0.3050106902444205,0.10325829566264715,0.039811685978275196,comparability_group,absorption,1.0
33,11.076970451476612,9.883395483542639,0.08286134733492212,0.7874816985231274,0.33673231438340673,comparability_group,dor_image_analysis,0.8787878787878788
43,13.906103344617161,12.32285846088526,0.08830066848462403,0.6207049235949991,0.4990741960803777,comparability_group,nmr,0.6046511627906976
90,13.871477694628375,11.961020357866806,-0.13265201230198698,0.5862626153686255,-0.32493075091119683,comparability_group,pore_c642,0.5666666666666667
1090,10.46545875512741,7.677637937388539,0.2124772085057448,0.29817632360053514,0.4900740665192512,comparability_group,pore_mip,0.8339449541284404
77,16.678622100512975,10.639883618736938,-0.12966267772172801,0.363201351988764,0.39651306288457056,comparability_group,pore_saturation,0.8311688311688312
167,14.501430515476706,12.691170202380599,-0.27597608374194893,2.1879148824666212,0.18093393823736206,comparability_group,xct,0.6107784431137725
448,11.149205549851558,8.40989406097453,0.16013012657858572,0.3428111413898414,0.3843414259134946,binder_family,opc,0.7790178571428571
506,10.475369004681651,8.092144220492074,0.23940068907303802,0.4053399911896691,0.4054591377616882,binder_family,blended,0.8280632411067194
139,11.71668581181678,9.876751638477957,0.268713575298268,0.4072110928917087,0.6508085178152373,binder_family,lc3,0.6834532374100719
280,11.01960364660094,7.183992362737754,0.08405488374643477,0.23518672067812363,0.3406527031001292,binder_family,aam,0.875
81,10.546734903887812,7.732424057550851,0.061963113285626314,0.23298188884233229,0.32837734268546903,binder_family,csa,0.8271604938271605
36,9.966586603639062,7.447863033501772,-0.5589558643659931,0.2778177213750683,-0.21351733026741235,binder_family,mgo,0.8333333333333334
123,16.33851221188042,12.25489174021311,-0.023534579232635355,0.45661485379562416,0.33692662889778596,binder_family,other_binder,0.6747967479674797
629,13.230243136766452,10.41660853319169,-0.02128913936247212,0.3552456663846296,0.20862061494494416,system_type,paste,0.753577106518283
996,10.032893130257763,7.201904230688253,0.12725119071831736,0.3495141028441345,0.261768803850756,system_type,mortar,0.8293172690763052
1406,11.439189134544169,8.387969195433358,0.12891874401931247,0.3268522376945422,0.36776112887180795,is_3dcp,0,0.7958748221906117
219,10.973994157924437,8.820359325861972,-0.007816557563145032,0.9227498262937721,0.16456616602725477,is_3dcp,1,0.8264840182648402
213,10.874065874790327,8.193780011324085,-0.05079527631945191,0.3404779570327321,0.011587608077418054,curing_type,water,0.812206572769953
561,9.97762746648355,7.718410875841126,0.2090797979554474,0.38726079105075006,0.46898788349758774,curing_type,moist,0.8431372549019608
193,9.507371484454199,7.98216271898437,0.23022316063131543,0.2995748612278493,0.42299009847156444,curing_type,sealed,0.7823834196891192
259,11.171205019342935,6.994219199374005,0.19548389507592523,0.17176898211707284,0.373084913926779,curing_type,ambient,0.8262548262548263
103,15.206087351433274,11.76966519553591,-0.1280561110423648,0.6065615890570534,0.0132297313075112,curing_type,heat,0.7087378640776699
296,13.72226241263929,10.42400015149366,0.18016798770880715,0.41587603368649406,0.449746973256016,curing_type,unknown,0.7297297297297297
