n,rmse,mae,r2,medape,spearman,slice,level,coverage
570,21.696391982049285,6.255000562518894,-0.07597764257481243,0.9523516004379144,-0.10511760683950139,age_d,nan,0.8
41,0.8049132536672191,0.7720613369445084,-24.760770371593097,8.629788776255085,0.7943908030901805,comparability_group,dynamic_yield_model_fit,0.8780487804878049
56,8.701454830016626,3.00286995699011,-0.06588146493272751,0.7708653012029307,0.1531213103618877,comparability_group,penetration,0.9642857142857143
70,31.496795090545778,7.1305322398515925,-0.03726735433006789,1.2409330512719938,-0.165041966247084,comparability_group,rotational_rheometer,0.9142857142857143
45,1.8477675580990034,1.2665749986620718,0.08630148440770247,0.5550017070349856,0.34452416482227244,comparability_group,static_yield_coaxial,0.8666666666666667
122,22.693680681550248,7.626453892581197,-0.12182221427364381,0.8974889684114166,0.09713264279145957,comparability_group,static_yield_vane,0.7131147540983607
197,19.568979180316223,6.148483325520089,-0.09314392087466805,0.9829471148033061,-0.29680746207576497,comparability_group,nan,0.7817258883248731
157,26.66765525173011,7.0051325686502866,-0.05759312807910821,1.2536144509236182,0.2415442048597676,binder_family,opc,0.7452229299363057
316,12.789272627526273,3.1575268238050738,-0.04617356496001168,0.8916223346233718,-0.11205940039464281,binder_family,blended,0.8386075949367089
52,36.51445632092866,17.207927385959128,-0.27874188553660084,0.9842981356375512,-0.42704431254825687,binder_family,aam,0.75
208,12.175333809799064,2.844501353844938,-0.04284290395563506,1.4308178526340365,-0.2793499801396166,system_type,paste,0.8221153846153846
362,25.613165186163034,8.21462441722658,-0.10271735632380197,0.9143402877001141,-0.09889278964557012,system_type,mortar,0.787292817679558
570,21.696391982049285,6.255000562518894,-0.07597764257481243,0.9523516004379144,-0.10511760683950139,is_3dcp,1,0.8
24,0.6216144961123753,0.5215936153188688,-0.7942158522392613,0.4219333481968586,-0.6203727964450992,curing_type,water,1.0
40,3.1710120114676585,1.726890453080086,-0.13155856521944487,2.1613953143823625,-0.21093980601287973,curing_type,moist,0.85
22,20.485398738761685,10.739287195914521,-0.30434370982567804,0.9859162884136754,-0.6503400493744642,curing_type,sealed,0.45454545454545453
81,6.698397078672224,2.902401509510648,-0.15152919768573891,5.005741329118803,-0.11555377034511027,curing_type,ambient,0.8641975308641975
398,25.31277053356827,7.541495828984997,-0.08706856948088815,0.9044700741065201,0.030864390720762844,curing_type,unknown,0.7864321608040201
