n,rmse,mae,r2,medape,spearman,slice,level,coverage
21,15.826722701341582,13.880233797080214,-2.6934956276519832,0.41528027094366077,0.15856311303318762,age_d,3.0,1.0
68,13.026410253721881,11.560103619083357,0.07283761475064565,0.6155574399321585,0.26243573440661727,age_d,7.0,0.75
243,15.322615108028916,12.43487771601358,-0.24185206978705143,0.44772871629257494,0.37557988875705267,age_d,28.0,0.8518518518518519
39,17.16793942120201,15.415942690310288,-0.03454523829723222,0.5888497063056478,-0.025632823804509455,age_d,90.0,0.8205128205128205
32,8.468601014757727,7.177267875329017,-1.8114209849718588,0.34784975070617014,0.1176586034063036,comparability_group,comp_cube_other,1.0
84,15.4639738808515,12.55354852380078,0.13229006799810727,2.3903420013918026,0.7019489751803949,comparability_group,comp_cyl_small,0.4880952380952381
23,8.21637555272166,7.461793031390147,-1.3714074431001433,0.23908196094928472,0.5471083147194792,comparability_group,direct_tension,1.0
203,17.885717437493273,15.514949786937281,-0.8366527986082462,0.5137395164910716,0.310384750673832,comparability_group,emod_static,0.8275862068965517
114,13.133695502982816,9.884551837965212,-0.037377904285116115,0.47060056212607304,0.42970429425169315,binder_family,opc,0.7719298245614035
179,19.12795126743368,16.99598651877631,-0.12148951049611467,0.5853579840662053,0.2785337402259037,binder_family,blended,0.7318435754189944
22,11.389584053412301,10.829327907249757,-1.8496408508880036,0.4459452693087151,-0.20808386452447172,binder_family,lc3,1.0
79,9.12101922549541,7.983575091388479,-0.08064600283168377,0.33139052936880303,0.5500499499307059,binder_family,aam,0.8987341772151899
24,13.96225408607941,13.692146974223812,-0.08518639643167791,1.9453888859668313,0.504468563730551,binder_family,other_binder,0.8333333333333334
39,15.480764074674212,13.961192337148663,-0.48648120501951153,1.6911768498841588,-0.4356285396189005,system_type,paste,1.0
392,15.664735402273223,12.98260862538393,-0.10800419550032436,0.5115644239958739,0.43587429131707617,system_type,mortar,0.7806122448979592
357,16.397240299047404,13.900500414548835,-0.044752730841080224,0.5426314063119033,0.3778052403967986,is_3dcp,0,0.7815126050420168
74,11.36055473044887,9.070141004126546,-1.122618980067807,0.3511153380978551,0.20707128103029335,is_3dcp,1,0.8918918918918919
115,22.095328854516367,20.23211259502373,-2.8755728577662403,0.5408529923883946,0.3428729760600556,curing_type,water,0.7652173913043478
171,11.322688317319313,9.847712408482286,0.1396070683281302,0.7478841807861814,0.5648064763335454,curing_type,moist,0.695906432748538
27,10.535903356908843,9.671148068873915,-0.3969521791347228,0.3750873199031371,0.432712207931224,curing_type,ambient,1.0
89,14.482271955685093,11.094620403586656,-0.8491666951911001,0.3980400409272976,0.005271384143046113,curing_type,unknown,0.9662921348314607
