n,rmse,mae,r2,medape,spearman,slice,level,coverage
705,1910.7921156846603,711.3543380754625,-0.05219958613411246,0.9358342012038288,0.4028003365140078,age_d,nan,0.798581560283688
176,348.58730502595154,205.15031924114663,-0.10297853542478785,5.563635240664215,0.10807729018650959,comparability_group,dynamic_yield_model_fit,0.7329545454545454
27,1230.5640757454498,1138.7563762467003,-5.551616375728327,0.9189501274435335,0.0010883131928781371,comparability_group,penetration,0.9629629629629629
127,1515.2119153098886,853.7543252307123,-0.2918002025924564,0.8053636006274237,0.3185423003256389,comparability_group,rotational_rheometer,0.8818897637795275
212,1612.4159494302637,668.4931093490787,-0.006607272542750842,0.822667364377214,0.5609383282971399,comparability_group,static_yield_coaxial,0.8301886792452831
107,3709.5483865005185,1398.8026914768225,-0.12061759508138081,0.8289120083016426,0.4117175372433222,comparability_group,static_yield_vane,0.7570093457943925
174,1376.7307415161931,598.9202498403104,-0.03852248528928226,0.9346770459121745,0.4038855461963485,binder_family,opc,0.8275862068965517
375,2428.143410887384,986.0239851201284,-0.10607428595072266,0.9181470474104279,0.1974782122607159,binder_family,blended,0.808
102,156.48729259407853,88.96644446011125,-0.2525177870126809,3.0057980845467194,-0.12302434556435893,binder_family,aam,0.7058823529411765
374,961.2664439758564,462.2865637371169,-0.103600600501772,1.137468255260985,0.2252966558643112,system_type,paste,0.7941176470588235
333,2586.913223070324,987.2544549715292,-0.09285565308703791,0.7841973085574765,0.43157723116960045,system_type,mortar,0.8048048048048048
457,819.9400341995943,342.0588113346765,-0.04696729438449543,0.9529133639434616,0.39021719656207754,is_3dcp,0,0.8161925601750547
250,3011.1941268254313,1381.3201262530154,-0.18413007699772654,0.9176370242324158,0.258615777075127,is_3dcp,1,0.768
120,423.23107070208135,286.84959785440253,0.027361947575433754,0.6926959637693079,0.578296489867194,curing_type,water,0.9416666666666667
105,736.1773369149194,474.1661171566001,0.23503428035861107,0.7875212917042238,0.6895651572586075,curing_type,moist,0.780952380952381
34,1106.8559095416517,551.2762449568338,-0.1855144529051067,2.91049651777179,-0.23453812523908876,curing_type,sealed,0.5294117647058824
33,1251.7183038762553,877.0841279514771,-0.5124742513928444,0.9062765308102319,0.7627911903854788,curing_type,ambient,0.8787878787878788
400,2450.6310705289166,922.4970260602003,-0.07554372685107746,0.960619644215774,0.38100927478614155,curing_type,unknown,0.795
