n,rmse,mae,r2,medape,spearman,slice,level,coverage
172,15.580864647489232,8.117871879679385,-0.2024484652215508,3.430082232576809,-0.11252040991786501,age_d,0.042,0.7441860465116279
31,10.150070584437588,9.118910532078814,-4.903755269657161,0.8869505063230027,-0.26079066260587913,age_d,0.0625,1.0
264,15.4970219336329,9.963110134179857,-0.07356440139122511,0.9712959965315039,0.1994501081514699,age_d,0.125,0.7234848484848485
382,18.045599760080194,12.761154406132574,0.0614463142603634,0.7526824382874959,0.4324589192172496,age_d,0.25,0.7984293193717278
477,15.935876095449332,11.120048522061738,0.30291498702152997,0.5963249429655868,0.5229002073717013,age_d,0.5,0.7714884696016772
3015,16.133320567822558,10.79201172957811,0.23557638356599775,0.46977377805801046,0.5269597635511563,age_d,1.0,0.8414593698175787
2557,16.597960206070887,11.134087046783456,0.29210302196296833,0.367435741720704,0.5459514100276368,age_d,2.0,0.8009385999217833
5607,16.973312408914396,11.752656572100026,0.4036245209257108,0.34278740056792234,0.5723354133496021,age_d,3.0,0.818262885678616
42,17.56773912963829,8.657042879025726,0.578354940483909,0.25398647811311853,0.5953841057550516,age_d,4.0,0.8333333333333334
7551,18.072109645792732,12.871549221117206,0.4744167726900623,0.3003058850706932,0.5982260421098756,age_d,7.0,0.8054562309627864
65,10.496699646167952,9.164478982592776,0.5900491735370389,1.0480057800701137,0.8963331450036525,age_d,8.0,0.6
5447,19.606809759452027,13.866192261432982,0.4632626514949304,0.27982212148626606,0.5882272781987076,age_d,14.0,0.7762070864696163
5065,20.32338832988518,14.412230461906303,0.4729325732506263,0.26724092835179686,0.5785306632294119,age_d,21.0,0.7709772951628825
10443,21.073429630829835,15.213644643779453,0.5180161648086641,0.27556646122513945,0.6281479532593456,age_d,28.0,0.8007277602221584
22,12.05436965173498,10.296369153947932,-0.6417685667120898,0.6388287646799965,0.6743857936247764,age_d,42.0,0.8636363636363636
20,19.318387599778703,17.12700532605879,-0.40903702040106005,1.1711739438498436,0.30097826428508534,age_d,50.0,0.95
2692,20.714653422246414,14.979270132756973,0.5034649229051553,0.258418688078437,0.5685543112509505,age_d,56.0,0.7812035661218425
2416,20.864873304355427,15.337360226745849,0.4689440390829883,0.26341855344309817,0.5476092150118095,age_d,90.0,0.8302980132450332
30,22.02467209210891,16.096820697870292,0.5573034778366126,0.2706141543884287,0.8467295305251571,age_d,120.0,0.8
541,21.580849048156313,14.894951467401075,0.6642329396314912,0.22353355421873985,0.6959566485309359,age_d,180.0,0.8391866913123844
135,24.197044770919106,16.88218798849542,0.5596232990933843,0.22781922260536108,0.5158056356335782,age_d,365.0,0.8148148148148148
4556,19.856869906297057,14.364675969318657,0.4356000927857978,0.3271036430208065,0.6400059364430171,comparability_group,comp_cube50,0.8281387181738367
3443,19.735129722615,14.202632519323643,0.5255274525002176,0.3003771302329659,0.6889667454499689,comparability_group,comp_cube_other,0.8248620389195469
2950,21.989686053379973,15.362319242438145,0.42369375211894833,0.32056143927600034,0.6404480328609848,comparability_group,comp_prism40,0.8098305084745763
687,22.113711758119265,16.277760749669937,0.20478274396438767,0.48712445325132675,0.5223142302699784,comparability_group,comp_cyl_small,0.7889374090247453
554,18.94489678148867,13.33614566837234,0.6043561639356221,0.330246918110846,0.7230744665528797,comparability_group,comp_prism_other,0.8086642599277978
608,18.439079523392603,13.727914352116578,0.79421909001722,0.19983595836478066,0.8299916576643352,comparability_group,comp_cube100,0.7236842105263158
275,22.54631913762975,15.983854111656457,0.29806216352849113,0.34376458729666726,0.7768735447353168,comparability_group,comp_cube70,0.8836363636363637
260,15.584577475906881,12.123942188084479,0.8178084128395272,0.32285153430167146,0.842604373780513,comparability_group,comp_cyl_standard,0.8846153846153846
33792,18.742663036860474,13.129310160048513,0.5388430445500316,0.300328812212489,0.6901639348866151,comparability_group,unknown,0.7929391571969697
12473,16.721718766028047,12.267032851726267,0.4345800238466778,0.2907987747763853,0.6656926412306245,binder_family,opc,0.7969213501162511
14121,18.6984791070792,12.99955400521566,0.7181802947658121,0.2575495042149506,0.7947577060231238,binder_family,blended,0.8000849798172934
3576,11.708867981439127,8.660305439559698,0.6742201392481961,0.2277355076833132,0.7971166409272695,binder_family,lc3,0.8503914988814317
9292,21.733867286598812,15.740126803797788,0.23593067152809477,0.3700659327361402,0.5609905490483267,binder_family,aam,0.8112354713732243
2382,17.35563891551948,12.440219359170833,0.2586356823086897,0.3022190623065162,0.6369995530299903,binder_family,csa,0.7980688497061293
258,28.640644530059472,18.91507081891509,-0.7425142779395253,0.424892036589647,0.0310120259024646,binder_family,cac,0.8643410852713178
1166,25.259566696146603,19.157341674031375,0.2600374696224588,0.37177754073058344,0.6814163043972957,binder_family,mgo,0.7469982847341338
110,35.564733738938294,20.951537935129252,-0.32658419329717026,0.7228937478289175,0.07503122175695369,binder_family,sulfate,0.7272727272727273
3747,24.57268463886505,17.304587017667064,0.2429981914281496,0.5130485928742757,0.5910548044478443,binder_family,other_binder,0.7493995196156925
13422,19.479744232439042,13.957330821193663,0.3310307755026699,0.33849946700006545,0.614653591160604,system_type,paste,0.7773059156608553
33703,19.092759696186075,13.3655676646807,0.5830171794155399,0.2931162482986863,0.7123098167617575,system_type,mortar,0.8090377711182981
44235,19.365543672767927,13.623009492043497,0.5351588101280336,0.306387842844856,0.6871827822058804,is_3dcp,0,0.7987114276025772
2890,16.53130086435964,12.173424361332463,0.48467292419636365,0.2879941716057437,0.6685999462756758,is_3dcp,1,0.8197231833910035
10320,17.828003423994744,12.771716288589666,0.5708823058695313,0.2806782543119555,0.7165474637605614,curing_type,water,0.8143410852713179
13315,18.90168194409599,13.215630252157009,0.6037011168310344,0.2872587841954337,0.7293387488075537,curing_type,moist,0.7885092001502065
4707,21.66303216193814,15.027334495720458,0.4020594144735281,0.32711253919286015,0.6744740981084706,curing_type,sealed,0.8015721266199277
5108,21.172502851657004,15.095142035321365,0.2926830709571768,0.3661104800999322,0.5687045532469784,curing_type,ambient,0.7613547376664056
3455,23.71221103898712,17.165050040483994,0.48202297932974525,0.39190326222366506,0.5591581217493454,curing_type,heat,0.7945007235890015
182,18.729277819600142,11.390514218446523,0.5851412777176321,0.1838698394994473,0.6201829001150779,curing_type,autoclave,0.9120879120879121
10038,16.810307569005495,12.034949383709083,0.5662212079608782,0.29421588884691435,0.697058507656879,curing_type,unknown,0.8192867105000996
